ID ,Water consumption (MGal/year),Fuel type,Cooling ID
FL_6452_56407_3A_PWC33_PLANT_Natural Gas and Other Gases,5289.137,Natural Gas and Other Gases,FL_6452_56407_PLANT
AZ_803_117_3B_3B_CC1-3_Natural Gas and Other Gases,305.0,Natural Gas and Other Gases,AZ_803_117_CC1-3
FL_7801_643_3B_4_2_Natural Gas and Other Gases,1380.1950000000002,Natural Gas and Other Gases,FL_7801_643_2
FL_7801_643_3B_5_2_Natural Gas and Other Gases,1380.1950000000002,Natural Gas and Other Gases,FL_7801_643_2
FL_6452_56407_3B_PWC31_PLANT_Natural Gas and Other Gases,5289.137,Natural Gas and Other Gases,FL_6452_56407_PLANT
FL_6452_56407_3B_PWC32_PLANT_Natural Gas and Other Gases,5289.137,Natural Gas and Other Gases,FL_6452_56407_PLANT
FL_6452_56407_3B_PWC33_PLANT_Natural Gas and Other Gases,5289.137,Natural Gas and Other Gases,FL_6452_56407_PLANT
FL_6452_56407_3C_PWC31_PLANT_Natural Gas and Other Gases,5289.137,Natural Gas and Other Gases,FL_6452_56407_PLANT
FL_6452_56407_3C_PWC32_PLANT_Natural Gas and Other Gases,5289.137,Natural Gas and Other Gases,FL_6452_56407_PLANT
FL_6452_56407_3C_PWC33_PLANT_Natural Gas and Other Gases,5289.137,Natural Gas and Other Gases,FL_6452_56407_PLANT
OK_7490_165_3CT_3_3_Natural Gas and Other Gases,346.0,Natural Gas and Other Gases,OK_7490_165_3
MS_12686_6073_3CT_3A_CT_Natural Gas and Other Gases,2222.501,Natural Gas and Other Gases,MS_12686_6073_CT
MS_12686_6073_3CT_3B_CT_Natural Gas and Other Gases,2222.501,Natural Gas and Other Gases,MS_12686_6073_CT
FL_6455_7302_3GT_3A_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
FL_6455_7302_3GT_3B_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
FL_6452_6043_3GT1_PMR3_PLANT_Natural Gas and Other Gases,2117.53,Natural Gas and Other Gases,FL_6452_6043_PLANT
FL_6452_6043_3GT2_PMR3_PLANT_Natural Gas and Other Gases,2117.53,Natural Gas and Other Gases,FL_6452_6043_PLANT
FL_6455_7302_3GT2_3A_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
FL_6455_7302_3GT2_3B_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
FL_7801_643_3S_4_2_Natural Gas and Other Gases,1380.1950000000002,Natural Gas and Other Gases,FL_7801_643_2
FL_7801_643_3S_5_2_Natural Gas and Other Gases,1380.1950000000002,Natural Gas and Other Gases,FL_7801_643_2
OK_7490_165_3ST_3_3_Natural Gas and Other Gases,346.0,Natural Gas and Other Gases,OK_7490_165_3
FL_6452_6043_3ST_PMR3_PLANT_Natural Gas and Other Gases,2117.53,Natural Gas and Other Gases,FL_6452_6043_PLANT
MS_12686_6073_3ST_3A_CT_Natural Gas and Other Gases,2222.501,Natural Gas and Other Gases,MS_12686_6073_CT
MS_12686_6073_3ST_3B_CT_Natural Gas and Other Gases,2222.501,Natural Gas and Other Gases,MS_12686_6073_CT
FL_6455_7302_3ST_3A_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
FL_6455_7302_3ST_3B_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
FL_6452_56407_3ST_PWC31_PLANT_Natural Gas and Other Gases,5289.137,Natural Gas and Other Gases,FL_6452_56407_PLANT
FL_6452_56407_3ST_PWC32_PLANT_Natural Gas and Other Gases,5289.137,Natural Gas and Other Gases,FL_6452_56407_PLANT
FL_6452_56407_3ST_PWC33_PLANT_Natural Gas and Other Gases,5289.137,Natural Gas and Other Gases,FL_6452_56407_PLANT
AL_195_3_4_4_4-5_Coal,3096.023,Coal,AL_195_3_4-5
AZ_24211_126_4_4_PLANT_Natural Gas and Other Gases,280.7,Natural Gas and Other Gases,AZ_24211_126_PLANT
SC_17543_130_4_4_4_Coal,1608.383,Coal,SC_17543_130_4
CA_7294_377_4_4_PLANT_Natural Gas and Other Gases,50.683,Natural Gas and Other Gases,CA_7294_377_PLANT
CA_9216_389_4_4_4_Natural Gas and Other Gases,511.03999999999996,Natural Gas and Other Gases,CA_9216_389_4
CO_15466_469_4_4_PLANT_Natural Gas and Other Gases,746.8560000000001,Natural Gas and Other Gases,CO_15466_469_PLANT
AL_189_533_4_HRSG1_MCWCT_Natural Gas and Other Gases,47.18000000000001,Natural Gas and Other Gases,AL_189_533_MCWCT
CT_12490_562_4_4_4_Petroleum Products,11.013000000000002,Petroleum Products,CT_12490_562_4
DE_56609_593_4_4_4_Natural Gas and Other Gases,28.895000000000003,Natural Gas and Other Gases,DE_56609_593_4
DE_9332_594_4_4_4_Coal,42.117999999999995,Coal,DE_9332_594_4
FL_6452_620_4_PSN4_3CWS_Natural Gas and Other Gases,2624.0730000000003,Natural Gas and Other Gases,FL_6452_620_3CWS
GA_7140_649_4_NSS4_PLANT_Nuclear,15999.060000000001,Nuclear,GA_7140_649_PLANT
GA_7140_703_4_4BLR_4CT_Coal,670.233,Coal,GA_7140_703_4CT
GA_7140_710_4_4A_4_Natural Gas and Other Gases,1595.9050000000002,Natural Gas and Other Gases,GA_7140_710_4
GA_7140_710_4_4B_4_Natural Gas and Other Gases,1595.9050000000002,Natural Gas and Other Gases,GA_7140_710_4
IL_17828_963_4_41_41_Coal,12.937999999999999,Coal,IL_17828_963_41
IL_17632_976_4_4_1-4_Coal,886.0,Coal,IL_17632_976_1-4
IN_9273_994_4_4_4_Coal,1943.709,Coal,IN_9273_994_4
IN_15470_1007_4_CT3_PLANT_Natural Gas and Other Gases,101.74199999999999,Natural Gas and Other Gases,IN_15470_1007_PLANT
IN_15470_1007_4_CT4_PLANT_Natural Gas and Other Gases,101.74199999999999,Natural Gas and Other Gases,IN_15470_1007_PLANT
IN_15470_1007_4_CT5_PLANT_Natural Gas and Other Gases,101.74199999999999,Natural Gas and Other Gases,IN_15470_1007_PLANT
IN_15470_1008_4_4_4_Coal,27.296999999999997,Coal,IN_15470_1008_4
IA_12341_1082_4_4_4_Coal,1055.0649999999998,Coal,IA_12341_1082_4
KS_18315_1233_4_4_4_Natural Gas and Other Gases,1.9859999999999998,Natural Gas and Other Gases,KS_18315_1233_4
KS_22500_1250_4_4_PLANT_Coal,1420.9969999999998,Coal,KS_22500_1250_PLANT
KY_10171_1356_4_4_3_Coal,2011.0030000000002,Coal,KY_10171_1356_3
KY_10171_1356_4_4_4_Coal,1743.471,Coal,KY_10171_1356_4
KY_11249_1364_4_4_4_Coal,1617.9830000000002,Coal,KY_11249_1364_4
LA_17698_1417_4_4_CW_Natural Gas and Other Gases,22.109999999999996,Natural Gas and Other Gases,LA_17698_1417_CW
MD_12653_1571_4_4_4_Natural Gas and Other Gases,0.01,Natural Gas and Other Gases,MD_12653_1571_4
MI_4254_1702_4_4_3_Natural Gas and Other Gases,7.069000000000001,Natural Gas and Other Gases,MI_4254_1702_3
MI_5109_1743_4_4_1_Coal,24.108,Coal,MI_5109_1743_1
MN_12647_1893_4_4_CS4_Coal,714.67,Coal,MN_12647_1893_CS4
MS_12686_2049_4_4_OTCW_Natural Gas and Other Gases,1026.732,Natural Gas and Other Gases,MS_12686_2049_OTCW
NV_17166_2336_4_4_1_Natural Gas and Other Gases,7.603,Natural Gas and Other Gases,NV_17166_2336_1
NV_17166_2336_4_4_4_Natural Gas and Other Gases,53.608999999999995,Natural Gas and Other Gases,NV_17166_2336_4
NJ_63033_2393_4_4_1_Natural Gas and Other Gases,31.048999999999996,Natural Gas and Other Gases,NJ_63033_2393_1
NJ_63033_2393_4_5_1_Natural Gas and Other Gases,31.048999999999996,Natural Gas and Other Gases,NJ_63033_2393_1
NJ_63033_2393_4_6_1_Natural Gas and Other Gases,31.048999999999996,Natural Gas and Other Gases,NJ_63033_2393_1
NJ_63033_2393_4_7_1_Natural Gas and Other Gases,31.048999999999996,Natural Gas and Other Gases,NJ_63033_2393_1
NM_803_2442_4_4_4_Coal,2029.23,Coal,NM_803_2442_4
NM_15473_2451_4_4_4_Coal,659.1700000000002,Coal,NM_15473_2451_4
NC_5416_2718_4_4_4_Coal,17.093999999999998,Coal,NC_5416_2718_4
NC_5416_2727_4_4_4_Coal,79.17300000000002,Coal,NC_5416_2727_4
OK_14063_2952_4_4_4CT_Natural Gas and Other Gases,229.337,Natural Gas and Other Gases,OK_14063_2952_4CT
OK_15474_2963_4_3314_PLANT_Coal,1278.1800000000003,Coal,OK_15474_2963_PLANT
OK_15474_2965_4_1404_1404_Natural Gas and Other Gases,80.036,Natural Gas and Other Gases,OK_15474_2965_1404
OK_20447_3006_4_4_4_Natural Gas and Other Gases,109.935,Natural Gas and Other Gases,OK_20447_3006_4
PA_63044_3131_4_4_1_Natural Gas and Other Gases,9.759,Natural Gas and Other Gases,PA_63044_3131_1
PA_15276_3148_4_4_4_Natural Gas and Other Gases,214.86,Natural Gas and Other Gases,PA_15276_3148_4
PA_6035_3161_4_4_4_Natural Gas and Other Gases,3.1199999999999997,Natural Gas and Other Gases,PA_6035_3161_4
TN_18642_3406_4_4_1_Coal,12.0,Coal,TN_18642_3406_1
TX_60638_3443_4_6_4/5CT_Natural Gas and Other Gases,276.417,Natural Gas and Other Gases,TX_60638_3443_4/5CT
TX_5701_3456_4_HRSG1_4_Natural Gas and Other Gases,158.164,Natural Gas and Other Gases,TX_5701_3456_4
TX_5701_3456_4_HRSG2_4_Natural Gas and Other Gases,158.164,Natural Gas and Other Gases,TX_5701_3456_4
TX_55937_3459_4_4_4_Natural Gas and Other Gases,248.792,Natural Gas and Other Gases,TX_55937_3459_4
TX_54888_3469_4_THWB41_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_4_THWB42_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_4_THWB43_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_4_THWB44_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_17698_3476_4_4_CW_Natural Gas and Other Gases,60.08,Natural Gas and Other Gases,TX_17698_3476_CW
TX_17718_3485_4_114B_PLANT_Natural Gas and Other Gases,414.29299999999995,Natural Gas and Other Gases,TX_17718_3485_PLANT
TX_6035_3491_4_4_1_Natural Gas and Other Gases,489.95000000000005,Natural Gas and Other Gases,TX_6035_3491_1
WI_20860_4078_4_4_4_Coal,1131.044,Coal,WI_20860_4078_4
WY_14354_4158_4_BW44_CW44_Coal,817.4669999999999,Coal,WY_14354_4158_CW44
TX_6958_4266_4_4_PLANT_Natural Gas and Other Gases,8.937999999999999,Natural Gas and Other Gases,TX_6958_4266_PLANT
AL_195_6002_4_4_3-4_Coal,4512.136,Coal,AL_195_6002_3-4
KY_5580_6041_4_4_4_Coal,468.25300000000004,Coal,KY_5580_6041_4
MS_12686_6073_4_4A_CT_Natural Gas and Other Gases,2222.501,Natural Gas and Other Gases,MS_12686_6073_CT
MS_12686_6073_4_4B_CT_Natural Gas and Other Gases,2222.501,Natural Gas and Other Gases,MS_12686_6073_CT
MT_15298_6076_4_4_4_Coal,2286.3,Coal,MT_15298_6076_4
CO_15466_6112_4_2_1_Natural Gas and Other Gases,583.961,Natural Gas and Other Gases,CO_15466_6112_1
CO_15466_6112_4_3_1_Natural Gas and Other Gases,583.961,Natural Gas and Other Gases,CO_15466_6112_1
CO_15466_6112_4_4_1_Natural Gas and Other Gases,583.961,Natural Gas and Other Gases,CO_15466_6112_1
SC_17543_6249_4_4_4_Coal,17.307000000000002,Coal,SC_17543_6249_4
GA_7140_6257_4_4_4_Coal,1890.0,Coal,GA_7140_6257_4
FL_10376_7238_4_MS4_CS4_Natural Gas and Other Gases,410.592,Natural Gas and Other Gases,FL_10376_7238_CS4
OK_924_7757_4_3_PLANT_Natural Gas and Other Gases,593.5939999999999,Natural Gas and Other Gases,OK_924_7757_PLANT
OK_924_7757_4_4_PLANT_Natural Gas and Other Gases,593.5939999999999,Natural Gas and Other Gases,OK_924_7757_PLANT
NC_17650_7826_4_4_U4C_Natural Gas and Other Gases,640.8539999999999,Natural Gas and Other Gases,NC_17650_7826_U4C
NC_17650_7826_4_5_U4C_Natural Gas and Other Gases,640.8539999999999,Natural Gas and Other Gases,NC_17650_7826_U4C
WY_14354_8066_4_BW74_CW74_Coal,1383.56,Coal,WY_14354_8066_CW74
OR_15248_8073_4_1_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_4_2_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_4_3_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_4_4_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_4_5_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_4_6_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
AZ_24211_8223_4_4_PLANT_Coal,1722.3949999999998,Coal,AZ_24211_8223_PLANT
TX_56020_56806_4_CBYB41_PLANT_Natural Gas and Other Gases,1338.8100000000004,Natural Gas and Other Gases,TX_56020_56806_PLANT
TX_56020_56806_4_CBYB42_PLANT_Natural Gas and Other Gases,1338.8100000000004,Natural Gas and Other Gases,TX_56020_56806_PLANT
WA_19099_3845_40_30_PLANT_Natural Gas and Other Gases,3773.3330000000005,Natural Gas and Other Gases,WA_19099_3845_PLANT
WA_19099_3845_40_40_PLANT_Natural Gas and Other Gases,3773.3330000000005,Natural Gas and Other Gases,WA_19099_3845_PLANT
WA_19099_3845_40_50_PLANT_Natural Gas and Other Gases,3773.3330000000005,Natural Gas and Other Gases,WA_19099_3845_PLANT
WA_19099_3845_40_60_PLANT_Natural Gas and Other Gases,3773.3330000000005,Natural Gas and Other Gases,WA_19099_3845_PLANT
TX_54888_3469_41_THWB41_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_41_THWB42_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_41_THWB43_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_41_THWB44_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_56020_56806_41_CBYB41_PLANT_Natural Gas and Other Gases,1338.8100000000004,Natural Gas and Other Gases,TX_56020_56806_PLANT
TX_56020_56806_41_CBYB42_PLANT_Natural Gas and Other Gases,1338.8100000000004,Natural Gas and Other Gases,TX_56020_56806_PLANT
TX_54888_3469_42_THWB41_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_42_THWB42_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_42_THWB43_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_42_THWB44_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_56020_56806_42_CBYB41_PLANT_Natural Gas and Other Gases,1338.8100000000004,Natural Gas and Other Gases,TX_56020_56806_PLANT
TX_56020_56806_42_CBYB42_PLANT_Natural Gas and Other Gases,1338.8100000000004,Natural Gas and Other Gases,TX_56020_56806_PLANT
TX_54888_3469_43_THWB41_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_43_THWB42_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_43_THWB43_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_43_THWB44_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_44_THWB41_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_44_THWB42_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_44_THWB43_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
TX_54888_3469_44_THWB44_C2_Natural Gas and Other Gases,17.85,Natural Gas and Other Gases,TX_54888_3469_C2
FL_6452_620_4A_PSN4_3CWS_Natural Gas and Other Gases,2624.0730000000003,Natural Gas and Other Gases,FL_6452_620_3CWS
FL_10376_7238_4A_MS4_CS4_Natural Gas and Other Gases,410.592,Natural Gas and Other Gases,FL_10376_7238_CS4
FL_6452_620_4B_PSN4_3CWS_Natural Gas and Other Gases,2624.0730000000003,Natural Gas and Other Gases,FL_6452_620_3CWS
FL_6452_620_4C_PSN4_3CWS_Natural Gas and Other Gases,2624.0730000000003,Natural Gas and Other Gases,FL_6452_620_3CWS
MS_12686_6073_4CT_4A_CT_Natural Gas and Other Gases,2222.501,Natural Gas and Other Gases,MS_12686_6073_CT
MS_12686_6073_4CT_4B_CT_Natural Gas and Other Gases,2222.501,Natural Gas and Other Gases,MS_12686_6073_CT
FL_6452_620_4D_PSN4_3CWS_Natural Gas and Other Gases,2624.0730000000003,Natural Gas and Other Gases,FL_6452_620_3CWS
FL_6455_7302_4GT_4A_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
FL_6455_7302_4GT_4B_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
FL_6452_6043_4GT1_PMR4_PLANT_Natural Gas and Other Gases,2117.53,Natural Gas and Other Gases,FL_6452_6043_PLANT
FL_6452_6043_4GT2_PMR4_PLANT_Natural Gas and Other Gases,2117.53,Natural Gas and Other Gases,FL_6452_6043_PLANT
FL_6455_7302_4GT2_4A_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
FL_6455_7302_4GT2_4B_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
FL_6452_6043_4ST_PMR4_PLANT_Natural Gas and Other Gases,2117.53,Natural Gas and Other Gases,FL_6452_6043_PLANT
MS_12686_6073_4ST_4A_CT_Natural Gas and Other Gases,2222.501,Natural Gas and Other Gases,MS_12686_6073_CT
MS_12686_6073_4ST_4B_CT_Natural Gas and Other Gases,2222.501,Natural Gas and Other Gases,MS_12686_6073_CT
FL_6455_7302_4ST_4A_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
FL_6455_7302_4ST_4B_1_Natural Gas and Other Gases,7926.66,Natural Gas and Other Gases,FL_6455_7302_1
AL_195_3_5_5_4-5_Coal,3096.023,Coal,AL_195_3_4-5
AL_195_26_5_5_5_Coal,3137.0,Coal,AL_195_26_5
CA_7294_377_5_5_PLANT_Natural Gas and Other Gases,50.683,Natural Gas and Other Gases,CA_7294_377_PLANT
CO_15466_469_5_HRSG1_PLANT_Natural Gas and Other Gases,746.8560000000001,Natural Gas and Other Gases,CO_15466_469_PLANT
CO_15466_469_5_HRSG2_PLANT_Natural Gas and Other Gases,746.8560000000001,Natural Gas and Other Gases,CO_15466_469_PLANT
DE_56609_593_5_5_5_Natural Gas and Other Gases,57.42,Natural Gas and Other Gases,DE_56609_593_5
FL_6452_620_5_PSN5_3CWS_Natural Gas and Other Gases,2624.0730000000003,Natural Gas and Other Gases,FL_6452_620_3CWS
FL_6455_628_5_5_5_Coal,552.2,Coal,FL_6455_628_5
GA_7140_710_5_5A_5_Natural Gas and Other Gases,1733.511,Natural Gas and Other Gases,GA_7140_710_5
GA_7140_710_5_5B_5_Natural Gas and Other Gases,1733.511,Natural Gas and Other Gases,GA_7140_710_5
IL_12384_879_5_51_5_Coal,1194.986,Coal,IL_12384_879_5
IL_12384_879_5_52_5_Coal,1194.986,Coal,IL_12384_879_5
IN_15470_1007_5_CT3_PLANT_Natural Gas and Other Gases,101.74199999999999,Natural Gas and Other Gases,IN_15470_1007_PLANT
IN_15470_1007_5_CT4_PLANT_Natural Gas and Other Gases,101.74199999999999,Natural Gas and Other Gases,IN_15470_1007_PLANT
IN_15470_1007_5_CT5_PLANT_Natural Gas and Other Gases,101.74199999999999,Natural Gas and Other Gases,IN_15470_1007_PLANT
KS_22500_1250_5_5_PLANT_Coal,1420.9969999999998,Coal,KS_22500_1250_PLANT
LA_17698_1416_5_5A_CW_Natural Gas and Other Gases,40.577000000000005,Natural Gas and Other Gases,LA_17698_1416_CW
MS_12686_2049_5_5_CT_Natural Gas and Other Gases,2303.811,Natural Gas and Other Gases,MS_12686_2049_CT
NV_17166_2336_5_4_1_Natural Gas and Other Gases,7.603,Natural Gas and Other Gases,NV_17166_2336_1
NV_17166_2336_5_4_4_Natural Gas and Other Gases,53.608999999999995,Natural Gas and Other Gases,NV_17166_2336_4
NJ_63033_2393_5_4_1_Natural Gas and Other Gases,31.048999999999996,Natural Gas and Other Gases,NJ_63033_2393_1
NJ_63033_2393_5_5_1_Natural Gas and Other Gases,31.048999999999996,Natural Gas and Other Gases,NJ_63033_2393_1
NJ_63033_2393_5_6_1_Natural Gas and Other Gases,31.048999999999996,Natural Gas and Other Gases,NJ_63033_2393_1
NJ_63033_2393_5_7_1_Natural Gas and Other Gases,31.048999999999996,Natural Gas and Other Gases,NJ_63033_2393_1
NM_803_2442_5_5_5_Coal,2797.0,Coal,NM_803_2442_5
NY_14294_2539_5_5_1_Natural Gas and Other Gases,988.9809999999999,Natural Gas and Other Gases,NY_14294_2539_1
NY_14294_2539_5_6_1_Natural Gas and Other Gases,988.9809999999999,Natural Gas and Other Gases,NY_14294_2539_1
NY_14294_2539_5_7_1_Natural Gas and Other Gases,988.9809999999999,Natural Gas and Other Gases,NY_14294_2539_1
NC_5416_2718_5_5_5_Coal,22.016,Coal,NC_5416_2718_5
NC_5416_2721_5_5_5_Coal,829.547,Coal,NC_5416_2721_5
OH_59919_2832_5_5-1_PLANT_Coal,7830.745000000001,Coal,OH_59919_2832_PLANT
OH_59919_2832_5_5-2_PLANT_Coal,7830.745000000001,Coal,OH_59919_2832_PLANT
OK_14063_2952_5_5_5CT_Natural Gas and Other Gases,206.12,Natural Gas and Other Gases,OK_14063_2952_5CT
OK_20447_3006_5_5_4_Natural Gas and Other Gases,109.935,Natural Gas and Other Gases,OK_20447_3006_4
TN_18642_3406_5_5_1_Coal,12.0,Coal,TN_18642_3406_1
TX_60638_3443_5_HRSG9_4/5CT_Natural Gas and Other Gases,276.417,Natural Gas and Other Gases,TX_60638_3443_4/5CT
TX_55937_3459_5_5_5A_Natural Gas and Other Gases,456.92400000000004,Natural Gas and Other Gases,TX_55937_3459_5A
TX_55937_3459_5_5_5B_Natural Gas and Other Gases,456.92400000000004,Natural Gas and Other Gases,TX_55937_3459_5B
TX_17698_3476_5_5_CW_Natural Gas and Other Gases,60.08,Natural Gas and Other Gases,TX_17698_3476_CW
TX_6035_3491_5_5_1_Natural Gas and Other Gases,489.95000000000005,Natural Gas and Other Gases,TX_6035_3491_1
TX_6958_4266_5_5_PLANT_Natural Gas and Other Gases,8.937999999999999,Natural Gas and Other Gases,TX_6958_4266_PLANT
OK_924_7757_5_3_PLANT_Natural Gas and Other Gases,593.5939999999999,Natural Gas and Other Gases,OK_924_7757_PLANT
OK_924_7757_5_4_PLANT_Natural Gas and Other Gases,593.5939999999999,Natural Gas and Other Gases,OK_924_7757_PLANT
NC_17650_7826_5_4_U4C_Natural Gas and Other Gases,640.8539999999999,Natural Gas and Other Gases,NC_17650_7826_U4C
NC_17650_7826_5_5_U4C_Natural Gas and Other Gases,640.8539999999999,Natural Gas and Other Gases,NC_17650_7826_U4C
OR_15248_8073_5_1_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_5_2_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_5_3_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_5_4_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
