Plant_Id,"Combined_Heat_And
Power_Plant",Nuclear_Unit_Id,Plant_Name,Operator_Name,Operator_Id,Plant_State,Census_Region,NERC_Region,Reserved,NAICS_Code,EIA_Sector_Number,Sector_Name,"Reported
Prime_Mover",Reported_Fuel_Type_Code,AER_Fuel_Type_Code,Balancing_Authority_Code,"Respondent
Frequency","Physical
Unit_Label","Quantity
January","Quantity
February","Quantity
March","Quantity
April","Quantity
May","Quantity
June","Quantity
July","Quantity
August","Quantity
September","Quantity
October","Quantity
November","Quantity
December","Elec_Quantity
January","Elec_Quantity
February","Elec_Quantity
March","Elec_Quantity
April","Elec_Quantity
May","Elec_Quantity
June","Elec_Quantity
July","Elec_Quantity
August","Elec_Quantity
September","Elec_Quantity
October","Elec_Quantity
November","Elec_Quantity
December","MMBtuPer_Unit
January","MMBtuPer_Unit
February","MMBtuPer_Unit
March","MMBtuPer_Unit
April","MMBtuPer_Unit
May","MMBtuPer_Unit
June","MMBtuPer_Unit
July","MMBtuPer_Unit
August","MMBtuPer_Unit
September","MMBtuPer_Unit
October","MMBtuPer_Unit
November","MMBtuPer_Unit
December","Tot_MMBtu
January","Tot_MMBtu
February","Tot_MMBtu
March","Tot_MMBtu
April","Tot_MMBtu
May","Tot_MMBtu
June","Tot_MMBtu
July","Tot_MMBtu
August","Tot_MMBtu
September","Tot_MMBtu
October","Tot_MMBtu
November","Tot_MMBtu
December","Elec_MMBtu
January","Elec_MMBtu
February","Elec_MMBtu
March","Elec_MMBtu
April","Elec_MMBtu
May","Elec_MMBtu
June","Elec_MMBtu
July","Elec_MMBtu
August","Elec_MMBtu
September","Elec_MMBtu
October","Elec_MMBtu
November","Elec_MMBtu
December","Netgen
January","Netgen
February","Netgen
March","Netgen
April","Netgen
May","Netgen
June","Netgen
July","Netgen
August","Netgen
September","Netgen
October","Netgen
November","Netgen
December","Total_Fuel_Consumption
Quantity","Electric_Fuel_Consumption
Quantity","Total_Fuel_Consumption
MMBtu",Elec_Fuel_Consumption_MMBtu,Net_Generation_(Megawatthours),YEAR,ID_SUP,Ftype,Unique
54817,N,.,Johnson County,Brazos Electric Power Coop Inc,2172,TX,WSC,TRE,,22,1,Electric Utility,CT,NG,NG,ERCO,AM,mcf,"322,655","91,028","1,994","781,963","534,230","479,802","808,492","852,011","758,941","803,617","318,671","255,421","322,655","91,028","1,994","781,963","534,230","479,802","808,492","852,011","758,941","803,617","318,671","255,421",1,1.03,0.99,1,1,0.99,1,0.99,1,0.99,1,0.99,"322,332","93,941","1,972","779,617","535,833","476,443","806,067","846,899","755,905","797,992","318,352","253,633","322,332","93,941","1,972","779,617","535,833","476,443","806,067","846,899","755,905","797,992","318,352","253,633","27,250","8,410",175,"63,758","42,400","38,442","67,762","68,860","62,253","66,222","26,017","19,760","6,008,825","6,008,825","5,988,986",5988986.0,491309.0,2021,TX_2172_54817,Natural Gas and Other Gases,TX_2172_54817_Natural Gas and Other Gases
55041,N,.,Berkshire Power,Berkshire Power Co LLC,1616,MA,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,CS,NG,NG,ISNE,AM,mcf,"637,635","800,304","298,180","382,548","302,079","917,033","675,941","940,371","379,049",0,"42,159","176,021","637,635","800,304","298,180","382,548","302,079","917,033","675,941","940,371","379,049",0,"42,159","176,021",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,1.03,1.03,"658,677","826,714","308,020","393,642","310,839","943,627","695,543","968,582","390,041",0,"43,508","181,654","658,677","826,714","308,020","393,642","310,839","943,627","695,543","968,582","390,041",0,"43,508","181,654","89,628","112,814","43,770","53,708","42,436","127,766","96,535","130,441","54,927",0,"3,935","23,660","5,551,320","5,551,320","5,720,847",5720847.0,779620.0,2021,MA_1616_55041,Natural Gas and Other Gases,MA_1616_55041_Natural Gas and Other Gases
55062,N,.,Tenaska Frontier Generation Station,Tenaska Frontier Partners Ltd,18611,TX,WSC,SERC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ERCO,M,mcf,"20,704","106,357",0,"125,708","5,974","224,318","320,998","339,318","250,718","244,835","42,652","53,220","20,704","106,357",0,"125,708","5,974","224,318","320,998","339,318","250,718","244,835","42,652","53,220",1.02,1.02,0,1.02,1.02,1.02,1.02,1.02,1.03,1.03,1.01,1.02,"21,139","108,590",0,"128,348","6,099","229,029","327,739","346,444","257,487","251,690","43,206","54,125","21,139","108,590",0,"128,348","6,099","229,029","327,739","346,444","257,487","251,690","43,206","54,125","18,804","64,936",0,"86,085","15,553","140,143","187,426","174,068","143,847","173,472","31,339","58,439","1,734,802","1,734,802","1,773,896",1773896.0,1094112.0,2021,TX_18611_55062,Natural Gas and Other Gases,TX_18611_55062_Natural Gas and Other Gases
55062,N,.,Tenaska Frontier Generation Station,Tenaska Frontier Partners Ltd,18611,TX,WSC,SERC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ERCO,M,mcf,"351,484","709,866",0,"1,414,632","451,082","2,195,772","2,787,359","2,548,104","2,121,445","2,768,615","528,708","1,001,716","351,484","709,866",0,"1,414,632","451,082","2,195,772","2,787,359","2,548,104","2,121,445","2,768,615","528,708","1,001,716",1.02,1.02,0,1.02,1.02,1.02,1.02,1.02,1.03,1.03,1.01,1.02,"358,865","724,773",0,"1,444,339","460,555","2,241,883","2,845,894","2,601,614","2,178,724","2,846,136","535,581","1,018,745","358,865","724,773",0,"1,444,339","460,555","2,241,883","2,845,894","2,601,614","2,178,724","2,846,136","535,581","1,018,745","29,768","64,936",0,"126,096","35,282","190,126","246,993","224,377","192,373","244,989","47,380","90,614","16,878,783","16,878,783","17,257,109",17257109.0,1492934.0,2021,TX_18611_55062,Natural Gas and Other Gases,TX_18611_55062_Natural Gas and Other Gases
55063,N,.,Batesville Generation Facility,Cooperative Energy,17568,MS,ESC,SERC,,22,1,Electric Utility,CA,NG,NG,TVA,M,mcf,"26,369","15,327","29,720","110,090","104,067","98,134","116,331","135,521","66,799","157,452","107,668","121,535","26,369","15,327","29,720","110,090","104,067","98,134","116,331","135,521","66,799","157,452","107,668","121,535",1.06,1.03,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.04,1.03,"27,925","15,741","31,444","116,585","110,311","103,924","123,195","143,788","70,807","166,899","111,759","125,667","27,925","15,741","31,444","116,585","110,311","103,924","123,195","143,788","70,807","166,899","111,759","125,667","79,554","60,751","47,622","136,855","108,898","91,975","96,848","100,683","63,543","143,373","150,081","126,707","1,089,013","1,089,013","1,148,045",1148045.0,1206890.0,2021,MS_17568_55063,Natural Gas and Other Gases,MS_17568_55063_Natural Gas and Other Gases
55063,N,.,Batesville Generation Facility,Cooperative Energy,17568,MS,ESC,SERC,,22,1,Electric Utility,CT,NG,NG,TVA,M,mcf,"1,501,974","1,192,835","911,237","2,394,972","1,882,283","1,559,212","1,681,227","1,722,833","1,150,946","2,449,391","2,396,884","2,272,659","1,501,974","1,192,835","911,237","2,394,972","1,882,283","1,559,212","1,681,227","1,722,833","1,150,946","2,449,391","2,396,884","2,272,659",1.06,1.03,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.04,1.03,"1,590,590","1,225,042","964,089","2,536,275","1,995,220","1,651,206","1,780,419","1,827,926","1,220,003","2,596,354","2,487,966","2,349,929","1,590,590","1,225,042","964,089","2,536,275","1,995,220","1,651,206","1,780,419","1,827,926","1,220,003","2,596,354","2,487,966","2,349,929","142,857","108,066","83,472","231,219","179,158","150,651","155,602","159,128","104,063","234,027","231,544","213,327","21,116,453","21,116,453","22,225,019",22225019.0,1993114.0,2021,MS_17568_55063,Natural Gas and Other Gases,MS_17568_55063_Natural Gas and Other Gases
55065,N,.,Mustang Station,"Golden Spread Electric Cooperative, Inc",7349,TX,WSC,MRO,,22,1,Electric Utility,CT,NG,NG,SWPP,M,mcf,"635,395","897,431","235,327","385,611","359,929","537,347","913,613","823,408","435,609","450,157","9,484","288,215","635,395","897,431","235,327","385,611","359,929","537,347","913,613","823,408","435,609","450,157","9,484","288,215",0.99,1,1,1,1.01,1.02,1.01,1.02,1.02,1.02,1.01,1.01,"631,583","898,328","234,621","386,768","364,248","548,094","922,749","839,053","446,064","457,360","9,598","291,385","631,583","898,328","234,621","386,768","364,248","548,094","922,749","839,053","446,064","457,360","9,598","291,385","53,297","79,069","21,049","32,612","30,496","46,776","82,313","73,049","35,652","41,564",538,"25,140","5,971,526","5,971,526","6,029,851",6029851.0,521555.0,2021,TX_7349_55065,Natural Gas and Other Gases,TX_7349_55065_Natural Gas and Other Gases
55068,N,.,Maine Independence Station,Casco Bay Energy Co LLC,4966,ME,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ISNE,AM,mcf,"192,612","235,482","84,957",0,"59,994","336,195","576,300","1,100,213","669,160","306,443","211,745","104,220","192,612","235,482","84,957",0,"59,994","336,195","576,300","1,100,213","669,160","306,443","211,745","104,220",1.04,1.03,1.04,0,1.04,1.04,1.03,1.04,1.04,1.04,1.04,1.05,"199,931","242,782","88,610",0,"62,334","349,307","595,318","1,142,021","698,603","319,620","220,850","109,223","199,931","242,782","88,610",0,"62,334","349,307","595,318","1,142,021","698,603","319,620","220,850","109,223","15,875","20,071","7,045",0,"4,510","28,424","49,623","97,098","55,916","24,859","17,723","8,337","3,877,321","3,877,321","4,028,599",4028599.0,329481.0,2021,ME_4966_55068,Natural Gas and Other Gases,ME_4966_55068_Natural Gas and Other Gases
55076,N,.,Red Hills Generating Facility,"Choctaw Generation L.P, L.L.L.P.",3593,MS,ESC,SERC,,22,2,NAICS-22 Non-Cogen,ST,NG,NG,TVA,M,mcf,"2,869","5,104","6,392",1,"5,286","13,982",0,301,816,"34,531","5,418","11,973","2,869","5,104","6,392",1,"5,286","13,982",0,301,816,"34,531","5,418","11,973",1.04,1.04,1.04,1.04,1.04,1.04,0,1.04,1.04,1.04,1.04,1.04,"2,984","5,308","6,648",1,"5,497","14,541",0,313,849,"35,912","5,635","12,452","2,984","5,308","6,648",1,"5,497","14,541",0,313,849,"35,912","5,635","12,452",269,459,594,0,465,"1,221",0,28,77,"2,608",490,"1,071","86,673","86,673","90,140",90140.0,7281.0,2021,MS_3593_55076,Natural Gas and Other Gases,MS_3593_55076_Natural Gas and Other Gases
55076,N,.,Red Hills Generating Facility,"Choctaw Generation L.P, L.L.L.P.",3593,MS,ESC,SERC,,22,2,NAICS-22 Non-Cogen,ST,RC,COL,TVA,M,short tons,"298,496","246,083","286,250","313,832","261,052","199,598","335,168","333,230","99,333","165,157","260,845","250,717","298,496","246,083","286,250","313,832","261,052","199,598","335,168","333,230","99,333","165,157","260,845","250,717",10.14,10.32,10.23,10.24,10.45,10.38,10.53,10.44,10.62,10.67,10.45,10.47,"3,026,749","2,539,577","2,928,338","3,213,640","2,727,993","2,071,827","3,529,319","3,478,921","1,054,916","1,762,225","2,725,830","2,625,007","3,026,749","2,539,577","2,928,338","3,213,640","2,727,993","2,071,827","3,529,319","3,478,921","1,054,916","1,762,225","2,725,830","2,625,007","272,764","219,539","261,591","289,223","230,962","174,000","311,916","306,861","95,308","127,979","236,947","225,718","3,049,761","3,049,761","31,684,342",31684342.0,2752809.0,2021,MS_3593_55076,Coal,MS_3593_55076_Coal
55079,N,.,Millennium Power,"Millennium Power Company, LLC",12713,MA,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ISNE,M,mcf,"180,263","353,679","76,024","166,137","25,492","705,618","921,855","1,487,546","771,080",0,"14,823","208,628","180,263","353,679","76,024","166,137","25,492","705,618","921,855","1,487,546","771,080",0,"14,823","208,628",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,1.03,1.03,"185,851","365,350","78,457","170,955","26,231","726,081","948,589","1,532,172","793,441",0,"15,312","215,095","185,851","365,350","78,457","170,955","26,231","726,081","948,589","1,532,172","793,441",0,"15,312","215,095","16,838","32,265","8,586","15,394","2,192","63,746","88,447","138,388","75,720",0,604,"19,433","4,911,145","4,911,145","5,057,534",5057534.0,461613.0,2021,MA_12713_55079,Natural Gas and Other Gases,MA_12713_55079_Natural Gas and Other Gases
55086,N,.,Gregory Power Plant,Gregory Power Partners LLC,7667,TX,WSC,TRE,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ERCO,M,mcf,0,0,0,"27,693","1,017,645","1,544,150","1,424,133","1,652,005","794,314",0,0,"11,926",0,0,0,"27,693","1,017,645","1,544,150","1,424,133","1,652,005","794,314",0,0,"11,926",0,0,0,1.05,1.03,1.02,1.02,1.01,1.01,0,0,1.01,0,0,0,"29,078","1,048,174","1,575,033","1,452,616","1,668,525","802,257",0,0,"12,045",0,0,0,"29,078","1,048,174","1,575,033","1,452,616","1,668,525","802,257",0,0,"12,045",-274,-270,-394,844,"80,030","123,266","114,385","131,979","61,728",0,-259,-204,"6,471,866","6,471,866","6,587,728",6587728.0,510831.0,2021,TX_7667_55086,Natural Gas and Other Gases,TX_7667_55086_Natural Gas and Other Gases
55087,N,.,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,,22,1,Electric Utility,CA,NG,NG,MISO,M,mcf,"14,074","19,623","3,758","26,052","6,060","87,810","93,991","119,802","81,997","27,715","134,951","83,890","14,074","19,623","3,758","26,052","6,060","87,810","93,991","119,802","81,997","27,715","134,951","83,890",1.06,1.06,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.06,1.07,"14,961","20,820","4,021","27,797","6,472","93,957","100,288","128,068","87,819","29,655","143,588","89,511","14,961","20,820","4,021","27,797","6,472","93,957","100,288","128,068","87,819","29,655","143,588","89,511","101,241","60,356","24,383","91,636","30,036","104,141","107,749","114,352","102,625","44,082","123,497","118,795","699,723","699,723","746,957",746957.0,1022893.0,2021,MI_4254_55087,Natural Gas and Other Gases,MI_4254_55087_Natural Gas and Other Gases
55087,N,.,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,,22,1,Electric Utility,CT,NG,NG,MISO,M,mcf,"1,997,053","1,197,221","517,711","1,712,676","568,476","1,827,226","1,882,444","1,972,864","1,765,662","804,863","2,169,950","2,171,000","1,997,053","1,197,221","517,711","1,712,676","568,476","1,827,226","1,882,444","1,972,864","1,765,662","804,863","2,169,950","2,171,000",1.06,1.06,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.06,1.07,"2,122,867","1,270,251","553,951","1,827,425","607,132","1,955,132","2,008,568","2,108,992","1,891,024","861,203","2,308,827","2,316,457","2,122,867","1,270,251","553,951","1,827,425","607,132","1,955,132","2,008,568","2,108,992","1,891,024","861,203","2,308,827","2,316,457","203,293","116,158","48,706","168,728","53,455","172,726","180,701","186,913","172,009","79,848","213,761","219,813","18,587,146","18,587,146","19,831,829",19831829.0,1816111.0,2021,MI_4254_55087,Natural Gas and Other Gases,MI_4254_55087_Natural Gas and Other Gases
55087,N,.,Zeeland Generating Station,Consumers Energy Co,4254,MI,ENC,RFC,,22,1,Electric Utility,GT,NG,NG,MISO,M,mcf,"61,344","288,381","67,446","286,186","352,848","703,133","831,827","880,443","180,552","79,211","442,862","351,192","61,344","288,381","67,446","286,186","352,848","703,133","831,827","880,443","180,552","79,211","442,862","351,192",1.06,1.06,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.06,1.07,"65,209","305,972","72,167","305,360","376,842","752,352","887,559","941,194","193,371","84,756","471,205","374,722","65,209","305,972","72,167","305,360","376,842","752,352","887,559","941,194","193,371","84,756","471,205","374,722","5,645","26,541","5,931","28,781","31,708","67,049","85,843","89,645","18,637","7,575","47,830","38,501","4,525,425","4,525,425","4,830,709",4830709.0,453686.0,2021,MI_4254_55087,Natural Gas and Other Gases,MI_4254_55087_Natural Gas and Other Gases
55097,N,.,Lamar Power Project,LaFrontera Holdings LLC,60477,TX,WSC,TRE,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ERCO,M,mcf,"73,129","97,446","35,717","57,202","43,580","85,284","109,847","110,979","107,259","97,798","48,057","45,515","73,129","97,446","35,717","57,202","43,580","85,284","109,847","110,979","107,259","97,798","48,057","45,515",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"75,469","100,564","36,860","59,032","44,975","88,013","113,362","114,530","110,691","100,928","49,595","46,971","75,469","100,564","36,860","59,032","44,975","88,013","113,362","114,530","110,691","100,928","49,595","46,971","219,441","193,881","174,439","119,058","187,173","195,105","209,792","200,068","182,434","202,922","153,335","190,752","911,813","911,813","940,990",940990.0,2228400.0,2021,TX_60477_55097,Natural Gas and Other Gases,TX_60477_55097_Natural Gas and Other Gases
55097,N,.,Lamar Power Project,LaFrontera Holdings LLC,60477,TX,WSC,TRE,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ERCO,M,mcf,"4,167,750","3,577,243","3,341,908","2,198,877","3,487,557","3,496,121","3,728,793","3,596,014","3,305,449","3,645,311","2,869,931","3,612,853","4,167,750","3,577,243","3,341,908","2,198,877","3,487,557","3,496,121","3,728,793","3,596,014","3,305,449","3,645,311","2,869,931","3,612,853",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"4,301,118","3,691,715","3,448,849","2,269,241","3,599,159","3,607,997","3,848,114","3,711,086","3,411,223","3,761,961","2,961,769","3,728,464","4,301,118","3,691,715","3,448,849","2,269,241","3,599,159","3,607,997","3,848,114","3,711,086","3,411,223","3,761,961","2,961,769","3,728,464","408,357","349,311","313,882","209,615","329,265","333,390","354,423","338,372","307,620","345,062","267,952","344,922","41,027,807","41,027,807","42,340,696",42340696.0,3902171.0,2021,TX_60477_55097,Natural Gas and Other Gases,TX_60477_55097_Natural Gas and Other Gases
55107,N,.,Rhode Island State Energy Center,RISEC Operating Services,6832,RI,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ISNE,M,mcf,"47,428","40,847","27,428","2,579","9,715","37,805","40,803","56,785","57,705","66,717","49,834","34,314","47,428","40,847","27,428","2,579","9,715","37,805","40,803","56,785","57,705","66,717","49,834","34,314",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"48,851","42,072","28,251","2,656","10,006","38,939","41,986","58,489","59,436","68,719","51,329","35,446","48,851","42,072","28,251","2,656","10,006","38,939","41,986","58,489","59,436","68,719","51,329","35,446","109,553","98,916","117,981","27,998","88,423","93,820","130,417","136,755","132,895","142,951","114,399","110,788","471,960","471,960","486,180",486180.0,1304896.0,2021,RI_6832_55107,Natural Gas and Other Gases,RI_6832_55107_Natural Gas and Other Gases
55107,N,.,Rhode Island State Energy Center,RISEC Operating Services,6832,RI,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ISNE,M,mcf,"2,092,061","1,934,685","2,284,041","524,902","1,702,444","1,763,522","2,444,801","2,531,185","2,454,481","2,644,494","2,155,862","2,083,509","2,092,061","1,934,685","2,284,041","524,902","1,702,444","1,763,522","2,444,801","2,531,185","2,454,481","2,644,494","2,155,862","2,083,509",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"2,154,823","1,992,726","2,352,562","540,649","1,753,517","1,816,428","2,515,700","2,607,121","2,528,115","2,723,829","2,220,538","2,152,265","2,154,823","1,992,726","2,352,562","540,649","1,753,517","1,816,428","2,515,700","2,607,121","2,528,115","2,723,829","2,220,538","2,152,265","202,176","183,483","211,995","50,539","153,977","160,134","226,755","233,494","228,413","249,543","206,045","200,178","24,615,987","24,615,987","25,358,273",25358273.0,2306732.0,2021,RI_6832_55107,Natural Gas and Other Gases,RI_6832_55107_Natural Gas and Other Gases
55123,N,.,Magic Valley Generating Station,Calpine Corp-Magic Valley,2877,TX,WSC,TRE,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ERCO,M,mcf,"6,329",294,128,"9,026","6,157","27,809","32,446","32,637","27,705","20,583","6,046","1,193","6,329",294,128,"9,026","6,157","27,809","32,446","32,637","27,705","20,583","6,046","1,193",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"6,519",303,132,"9,297","6,342","28,643","33,419","33,616","28,536","21,200","6,227","1,229","6,519",303,132,"9,297","6,342","28,643","33,419","33,616","28,536","21,200","6,227","1,229","50,589","55,634","6,193","68,967","65,442","137,080","154,950","138,044","123,922","101,542","55,167","12,366","170,353","170,353","175,463",175463.0,969896.0,2021,TX_2877_55123,Natural Gas and Other Gases,TX_2877_55123_Natural Gas and Other Gases
55123,N,.,Magic Valley Generating Station,Calpine Corp-Magic Valley,2877,TX,WSC,TRE,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ERCO,M,mcf,"1,013,745","1,087,344","137,414","1,457,085","1,446,431","2,581,168","2,891,659","2,623,922","2,389,591","2,074,528","1,148,806","264,646","1,013,745","1,087,344","137,414","1,457,085","1,446,431","2,581,168","2,891,659","2,623,922","2,389,591","2,074,528","1,148,806","264,646",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"1,044,157","1,119,964","141,536","1,500,798","1,489,824","2,658,603","2,978,409","2,702,640","2,461,279","2,136,764","1,183,270","272,585","1,044,157","1,119,964","141,536","1,500,798","1,489,824","2,658,603","2,978,409","2,702,640","2,461,279","2,136,764","1,183,270","272,585","93,504","101,086","12,023","129,780","124,932","228,971","255,617","230,800","208,722","180,525","100,642","23,014","19,116,339","19,116,339","19,689,829",19689829.0,1689616.0,2021,TX_2877_55123,Natural Gas and Other Gases,TX_2877_55123_Natural Gas and Other Gases
55124,N,.,Griffith Energy LLC,Griffith Energy LLC,56090,AZ,MTN,WECC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,GRIF,M,mcf,"248,707","110,100","77,631","265,112","316,298","79,105","212,423","188,420","116,910","199,253","177,673","134,764","248,707","110,100","77,631","265,112","316,298","79,105","212,423","188,420","116,910","199,253","177,673","134,764",1.01,1,1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1,1.01,"251,940","110,320","77,786","266,968","318,512","79,738","214,335","190,304","117,962","200,847","178,028","135,707","251,940","110,320","77,786","266,968","318,512","79,738","214,335","190,304","117,962","200,847","178,028","135,707","144,097","81,081","52,179","142,265","152,613","59,176","120,543","121,219","104,628","138,726","121,322","123,125","2,126,396","2,126,396","2,142,447",2142447.0,1360974.0,2021,AZ_56090_55124,Natural Gas and Other Gases,AZ_56090_55124_Natural Gas and Other Gases
55124,N,.,Griffith Energy LLC,Griffith Energy LLC,56090,AZ,MTN,WECC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,GRIF,M,mcf,"2,318,925","1,397,769","909,962","2,269,342","2,358,085","1,042,456","1,981,779","1,979,696","1,795,007","2,328,627","2,045,281","2,166,750","2,318,925","1,397,769","909,962","2,269,342","2,358,085","1,042,456","1,981,779","1,979,696","1,795,007","2,328,627","2,045,281","2,166,750",1.01,1,1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1,1.01,"2,349,071","1,400,565","911,782","2,285,227","2,374,592","1,050,796","1,999,615","1,999,493","1,811,162","2,347,256","2,049,372","2,181,917","2,349,071","1,400,565","911,782","2,285,227","2,374,592","1,050,796","1,999,615","1,999,493","1,811,162","2,347,256","2,049,372","2,181,917","221,351","130,236","84,080","214,131","222,456","91,805","180,091","175,489","156,944","219,722","190,353","201,375","22,593,679","22,593,679","22,760,848",22760848.0,2088033.0,2021,AZ_56090_55124,Natural Gas and Other Gases,AZ_56090_55124_Natural Gas and Other Gases
55126,N,.,Milford Power Project,Milford Power Co LLC,12568,CT,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,CS,NG,NG,ISNE,M,mcf,"2,489,823","2,262,194","2,151,411","2,019,460","1,305,940","1,669,847","1,862,766","2,273,894","1,189,767","1,908,804","2,287,655","2,277,427","2,489,823","2,262,194","2,151,411","2,019,460","1,305,940","1,669,847","1,862,766","2,273,894","1,189,767","1,908,804","2,287,655","2,277,427",1.04,1.04,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.04,"2,584,436","2,354,944","2,224,559","2,073,985","1,339,894","1,714,933","1,914,923","2,339,837","1,223,080","1,960,342","2,349,422","2,370,802","2,584,436","2,354,944","2,224,559","2,073,985","1,339,894","1,714,933","1,914,923","2,339,837","1,223,080","1,960,342","2,349,422","2,370,802","357,993","324,163","304,324","282,112","179,363","230,273","254,976","314,948","164,917","263,927","314,807","325,834","23,698,988","23,698,988","24,451,157",24451157.0,3317637.0,2021,CT_12568_55126,Natural Gas and Other Gases,CT_12568_55126_Natural Gas and Other Gases
55129,N,.,Desert Basin,Salt River Project,16572,AZ,MTN,WECC,,22,1,Electric Utility,CA,NG,NG,SRP,M,mcf,"2,891","11,821","77,581","25,066","93,565","76,184","138,999","84,305","93,067","68,280","5,417","15,381","2,891","11,821","77,581","25,066","93,565","76,184","138,999","84,305","93,067","68,280","5,417","15,381",1.04,1.04,1.04,1.04,1.03,1.03,1.03,1.03,1.04,1.02,1.04,1.04,"2,995","12,235","80,607","25,968","95,904","78,470","143,447","87,087","96,324","69,646","5,628","15,965","2,995","12,235","80,607","25,968","95,904","78,470","143,447","87,087","96,324","69,646","5,628","15,965","22,024","26,625","97,292","30,205","62,123","50,422","123,024","101,269","106,277","92,381","4,463","10,997","692,557","692,557","714,276",714276.0,727102.0,2021,AZ_16572_55129,Natural Gas and Other Gases,AZ_16572_55129_Natural Gas and Other Gases
